Date,TSLA_V_CONF23,TSLA_BH,MU_V_CONF23,MU_BH,TSM_V_CONF23,TSM_BH,NVDA_V_CONF23,NVDA_BH,BTC_V_CONF23,BTC_BH,QQQ_V_CONF23,QQQ_BH,SMH_V_CONF23,SMH_BH
2021-10-08,1.0,1.053822049787033,0.9695123587318969,0.9620688141831281,1.0,0.9021873086611819,1.0,0.9332822335215628,1.0969175407418936,1.1452901867943688,1.0,0.9618071509735202,0.9709842154091143,0.9282635374575626
2021-10-09,,,,,,,,,1.117250552571625,1.1665198581704095,,,,
2021-10-10,,,,,,,,,1.1132536758202485,1.1623467243192707,,,,
2021-10-11,1.0,1.062475539651893,0.9695123587318969,0.9497207042584626,1.0,0.9039910251821579,1.0,0.9271889552243292,1.168400745757766,1.2199257087771032,1.0,0.954430217435961,0.9709842154091143,0.9227249144837755
2021-10-12,1.0,1.0809628980451185,0.9695123587318969,0.9154197557311958,1.0,0.8953002743061368,1.0,0.9261138424799195,1.139056361201937,1.1892872747827115,1.0,0.9511013623748737,0.9709842154091143,0.9133967646742298
2021-10-13,1.0,1.0881538729519802,0.9695123587318969,0.9107549785221973,1.0,0.9016955272777745,1.0,0.9381209275153446,1.1666996853021088,1.218149633753551,1.0,0.9587178697507281,0.9709842154091143,0.9211944338739246
2021-10-14,1.0,1.0978672470506998,0.9695123587318969,0.9302376805950865,1.0,0.9228480738251332,1.0,0.97427642151131,1.1650823082873039,1.2164609325024522,1.0,0.9763743110629283,0.9709842154091143,0.9488511032707979
2021-10-15,1.0,1.1310184458958117,0.9695123587318969,0.9285910301054408,1.0,0.9417051224681086,1.0,0.9794736294707148,1.2519210277193225,1.3071291272438859,1.0,0.9825258545316381,0.9709842154091143,0.9567945543587457
2021-10-16,,,,,,,,,1.2376572884409005,1.2922363754956356,,,,
2021-10-17,,,,,,,,,1.2511012634623955,1.3062732124425707,,,,
2021-10-18,1.0,1.1673492974425024,0.9695123587318969,0.9228289861552136,1.0,0.9456404548191568,1.0,0.995602552229659,1.2607042161863975,1.316299642972263,1.0,0.9924060168090652,0.9709842154091143,0.9643373344708033
2021-10-19,1.0,1.1595142116395507,0.9695123587318969,0.9270819131473499,1.0,0.9589223366644187,1.0,0.9986491055477836,1.3061500410851357,1.3637495700215627,1.0,0.9999161212790848,0.9709842154091143,0.975378020337912
2021-10-20,1.0,1.1615669159293018,0.9695123587318969,0.936686105841141,1.0,0.947690163402192,0.990448525499954,0.9902710195500717,1.3413301150015835,1.4004810397361938,1.0,0.9986112636311916,0.9709842154091143,0.9710783715016709
2021-10-21,1.0,1.1994003244157079,0.9695123587318969,0.9417629476606595,1.0,0.95342934743469,1.0168418404554178,1.0166596043551834,1.2644459934164658,1.3202064277428571,1.0,1.0047096056469837,0.9709842154091143,0.9821556174492455
2021-10-22,1.0,1.2204367357125478,0.9695123587318969,0.9262586415009415,1.0,0.9365398298067652,1.0183656047763137,1.0181830955904758,1.2335939571923766,1.2879938565899012,0.994502469952646,0.996267555599993,0.9709842154091143,0.9734833142242342
2021-10-23,,,,,,,,,1.2478492010930269,1.3028777383251982,,,,
2021-10-24,,,,,,,,,1.2467118408697255,1.2930567273478213,,,,
2021-10-25,1.0,1.3749635334578767,0.9695123587318969,0.9434090621661605,1.0,0.9317025040347552,1.0380821707840586,1.0378961280397496,1.2467118408697255,1.3378130718654855,1.0046841882475734,1.0064673448453412,0.9709842154091143,0.9784025360855504
2021-10-26,1.0,1.366336942961103,0.9695123587318969,0.9458788771053857,1.0,0.9361301584111055,1.1075834222217495,1.107384923619981,1.2467118408697255,1.281023104073892,1.0078477404915875,1.0096365118975927,0.965137883201399,0.9839775472271995
2021-10-27,1.0,1.392404518715368,0.9695123587318969,0.9362744700179367,1.0,0.9326045650359539,1.0956638938596217,1.095467531448831,1.2467118408697255,1.2410964401605304,1.0101869621714643,1.0119798853284585,0.9569892128083016,0.9756698133312234
2021-10-28,1.0,1.4449688318316287,0.9695123587318969,0.9546600125464262,1.0,0.9511337143698329,1.1176209514172857,1.1174206539121838,1.2467118408697255,1.2865056010520792,1.02140543981448,1.0232182740068625,0.9752164781793754,0.9942528781809801
2021-10-29,1.0,1.4945548076083799,0.9695123587318969,0.9480739465719878,1.0,0.9321944881588731,1.1456722936456387,1.1454669688422778,1.2467118408697255,1.3205840250232437,1.0264299149669591,1.0282516668133896,0.9780045716995388,0.9970953957851076
2021-10-30,,,,,,,,,1.2467118408697255,1.3133870457282717,,,,
2021-10-31,,,,,,,,,1.2467118408697255,1.3012933218992864,,,,
2021-11-01,1.0,1.6214577967517207,0.9695123587318969,0.9700264635841023,1.0,0.9356381742869879,1.1573232102579027,1.1571157974035557,1.2467118408697255,1.294618015422201,1.0299388309886548,1.0317668106097713,0.989226979739674,1.0085368672365094
2021-11-02,1.0,1.5723681695888327,0.9695123587318969,0.9708497352305107,1.0,0.9355562670399505,1.1830444378405047,1.182832415285788,1.2467118408697255,1.3417725793298942,1.0342454404746135,1.0360810636509974,1.0001277711536827,1.0196504440477445
2021-11-03,1.0,1.628528031572607,0.9695123587318969,0.9775725843587012,1.0,0.9347363160264998,1.1918719693964335,1.19165836479143,1.2467118408697255,1.3363322770862223,1.0452244347244013,1.0470795438907732,1.0100279650181803,1.029743891466417
2021-11-04,1.0,1.6500609143114748,0.9695123587318969,0.9911559233434662,1.0,0.9657274637724267,1.3354005244572018,1.3351611969884194,1.2467118408697255,1.3041216125715647,1.0586227289574501,1.0605016179912072,1.0518445340160443,1.0723767273670142
2021-11-05,1.0,1.6395695466170586,0.9695123587318969,1.000485906548779,0.9963707735459462,0.965809371019464,1.3332046727634441,1.3329657388302476,1.2467118408697255,1.297191562638359,1.0596331852131862,1.061513867648054,1.0600648121654657,1.0807574668155195
2021-11-06,,,,,,,,,1.2467118408697255,1.3057185464923915,,,,
2021-11-07,,,,,,,,,1.2467118408697255,1.34390718525085,,,,
2021-11-08,1.0,1.560213217230679,0.9695123587318969,1.0229870569315078,1.022675847841236,0.9913075971158989,1.3803453910204735,1.3800980086341197,1.2467118408697255,1.433883850571211,1.058197537382026,1.0600756717675344,1.0791501340577638,1.100215337603197
2021-11-09,1.0,1.3731389210701164,0.9753503692241027,1.037119029286887,1.0300343079290077,0.9984403532120558,1.3737583510144638,1.3735121491425568,1.2467118408697255,1.421256931197232,1.0509134178417714,1.0527786240594346,1.0805798160749174,1.1016729272689212
2021-11-10,1.0,1.4327735918354276,0.9472213887120463,1.0072086484801406,0.9997540128531542,0.9690888371720832,1.320075146761709,1.319838565872537,1.2467118408697255,1.379310142558132,1.0354683255143007,1.0373061191195139,1.0464833950728094,1.066910938033152
2021-11-11,1.0,1.4268167943282442,0.9619311287853562,1.0228499521872687,0.9996693743525473,0.9690067947645723,1.3617938394126654,1.361549781793531,1.2467118408697255,1.3783494455477259,1.038339120165338,1.0401820089800538,1.065318595681245,1.0861138051247894
2021-11-12,1.0,1.3864477212081843,0.9974147777092518,1.0605807704539212,1.0038985803536302,0.9731062795108792,1.3617938394126654,1.361549781793531,1.2467118408697255,1.3614989907536783,1.0409556335357564,1.0511277896674116,1.0761480041670501,1.0971546056003008
2021-11-13,,,,,,,,,1.2467118408697255,1.368153821593386,,,,
2021-11-14,,,,,,,,,1.2467118408697255,1.389318501472649,,,,
2021-11-15,1.0,1.3595752524901363,0.9907052078960825,1.0534462855025266,0.9990776020352893,0.9684331737143645,1.3454379678068606,1.3451968414501299,1.2467118408697255,1.3488069140882868,1.0409556335357564,1.0508878812287836,1.0747183221498968,1.0956970159345765
2021-11-16,1.0,1.4150374504979777,0.9910919242930973,1.053857492538415,0.9987391177515608,0.968105071664558,1.3534142516441414,1.353171695795819,1.2467118408697255,1.2767247123762846,1.0409556335357564,1.0583713849723442,1.0886572159538714,1.1099079994375765
2021-11-17,1.0,1.4610278774072156,0.9736729515677084,1.0353353812498312,0.9975634566433362,0.9761398211816763,1.362367030003962,1.3109677270195115,1.2467118408697255,1.281112633176596,1.0409556335357564,1.0589303348283108,1.08218823644773,1.1033127442949617
2021-11-18,1.0,1.4709155446717534,0.9938016610072161,1.0567388361040153,0.9975634566433362,1.0116401926498069,1.362367030003962,1.4191210135416283,1.2467118408697255,1.2084096963525117,1.0409556335357564,1.069902632592044,1.1088148555660648,1.1304591197787484
2021-11-19,1.0,1.5254922744397184,1.0713497912231846,1.139198067238134,0.9975634566433362,1.018773151486674,1.362367030003962,1.4778124190425035,1.2467118408697255,1.2333970202252902,1.0409556335357564,1.0758678873254592,1.1158201625532442,1.1376011716107142
2021-11-20,,,,,,,,,1.2467118408697255,1.266876759770779,,,,
2021-11-21,,,,,,,,,1.2467118408697255,1.246361331680756,,,,
2021-11-22,1.0,1.5520695870778076,1.0820594965726282,1.15058601516581,0.9975634566433362,1.0227903910847598,1.362367030003962,1.4317103726356577,1.2467118408697255,1.1945551506063605,1.0409556335357564,1.0633777588019968,1.0989862694578911,1.120438677912605
2021-11-23,1.0,1.487886957855303,1.1020592669423284,1.171852365275755,0.9975634566433362,0.9949968022444149,1.362367030003962,1.4223019774104273,1.2467118408697255,1.2217143841928881,1.0409556335357564,1.0585309893310968,1.0910161125923323,1.1123129421601397
2021-11-24,1.0,1.4972379888679306,1.1123816510203093,1.1828284629865689,0.9975634566433362,0.9896676275087604,1.362367030003962,1.4638788686112392,1.2467118408697255,1.1943670565933646,1.0409556335357564,1.0619396465715603,1.080039636477341,1.1235359699959673
2021-11-25,,,,,,,,,1.2467118408697255,1.2154668278731668,,,,
2021-11-26,1.0,1.4515159414987302,1.0763819433799595,1.144548904152473,0.9975634566433362,0.9599882797399285,1.362367030003962,1.411415151958272,1.2467118408697255,1.136842204083741,1.0409556335357564,1.0418068281962005,1.080039636477341,1.0909601360419792
2021-11-27,,,,,,,,,1.2467118408697255,1.1632698688449312,,,,
2021-11-28,,,,,,,,,1.2467118408697255,1.2149103381820068,,,,
2021-11-29,1.0,1.525398433721829,1.1114785734696162,1.1818681937927504,0.9975634566433362,0.9779433349619421,1.362367030003962,1.4953300791640973,1.2467118408697255,1.2267543752912282,1.0409556335357564,1.0644161909348862,1.080039636477341,1.134758997831795
2021-11-30,1.0,1.535822737238277,1.083865954111238,1.152506875143934,0.9975634566433362,0.9604801962838094,1.362367030003962,1.463968475645022,1.2467118408697255,1.2097527986877086,1.0409556335357564,1.048784081636213,1.080039636477341,1.111001248991071
2021-12-01,1.0,1.4690641557440718,1.0987044316295398,1.1682850692016433,0.9975634566433362,0.9890116261498577,1.362367030003962,1.4085409462683427,1.2467118408697255,1.214515000875714,1.0409556335357564,1.0309413515887182,1.080039636477341,1.1070659402670597
2021-12-02,1.0,1.4551113675380787,1.0694141929899512,1.137139888122113,0.9975634566433362,0.9977842842729162,1.362367030003962,1.4395035238295093,1.2467118408697255,1.1985560238321114,1.0409556335357564,1.038371151978862,1.080039636477341,1.1099444449096396
2021-12-03,1.0,1.3616950209578556,1.0795839869262642,1.119852577106313,0.9975634566433362,0.9783534794192595,1.362367030003962,1.3752933893457133,1.2467118408697255,1.1374466084243113,1.0409556335357564,1.0203153651694479,1.080039636477341,1.097336832960617
2021-12-04,,,,,,,,,1.2467118408697255,1.044123212609161,,,,
2021-12-05,,,,,,,,,1.2467118408697255,1.0476915276331429,,,,
2021-12-06,1.0,1.3536990302590461,1.0795839869262642,1.13124041783716,0.9975634566433362,0.9767956873801057,1.362367030003962,1.3458994498586991,1.2467118408697255,1.0734499623516196,1.0409556335357564,1.0284910733515182,1.080039636477341,1.093146405932163
2021-12-07,1.0,1.4110395165626555,1.0795839869262642,1.1776151596037852,0.9975634566433362,1.0028675345267484,1.362367030003962,1.4529902407187492,1.2467118408697255,1.075942684683392,1.0409556335357564,1.0594631022082344,1.080039636477341,1.1461640238111332
2021-12-08,1.0,1.4341286321492464,1.0795839869262642,1.1802218648935916,0.9975634566433362,0.9986043704468407,1.362367030003962,1.426060923813224,1.2467118408697255,1.0717983162013625,1.0409556335357564,1.0642032178230498,1.080039636477341,1.1412083564777538
2021-12-09,1.0,1.346709247886089,1.0795839869262642,1.1652668352854616,0.9975634566433362,0.979747119063155,1.362367030003962,1.366197331281341,1.2467118408697255,1.0116840830879732,1.0409556335357564,1.0485444241478346,1.080039636477341,1.1135880752487424
2021-12-10,1.0,1.3644587774934998,1.0795839869262642,1.1736361205096402,0.9975634566433362,0.9767136449725947,1.362367030003962,1.3531135027221552,1.2467118408697255,1.002583864284682,1.0409556335357564,1.0599425008350742,1.080039636477341,1.1206572361365819
2021-12-11,,,,,,,,,1.2467118408697255,1.0475569852871347,,,,
2021-12-12,,,,,,,,,1.2467118408697255,1.0631725187450862,,,,
2021-12-13,1.0,1.2965463482193804,1.0795839869262642,1.1573089714908296,0.9975634566433362,0.954495222929963,1.362367030003962,1.2618392974601913,1.2467118408697255,0.991849407767771,1.0254301667666623,1.0446296839039892,1.080039636477341,1.0915795944586515
2021-12-14,1.0,1.2859476287089495,1.0795839869262642,1.142765470509075,0.9975634566433362,0.95342934743469,1.362367030003962,1.2697256605684955,1.2467118408697255,0.9891999266089491,1.0148166131928855,1.0338174087494245,1.080039636477341,1.0852757884841402
2021-12-15,1.0,1.3093989645534674,1.0795839869262642,1.175282556605628,0.9975634566433362,0.9871261375423179,1.362367030003962,1.3648081647662305,1.2467118408697255,1.0376722262727398,1.0136298343452506,1.0573858196920394,1.080039636477341,1.1301676706106452
2021-12-16,1.0,1.2435661389371855,1.0795839869262642,1.134532968438649,0.9975634566433362,0.9596782891935922,1.362367030003962,1.2719658364130664,1.2467118408697255,1.011541997086089,1.0136298343452506,1.0301952764966253,1.080039636477341,1.081048915983623
2021-12-17,1.0,1.2511462334700603,1.0795839869262642,1.138786645808588,0.9975634566433362,0.9576202006611904,1.362367030003962,1.2457085722609125,1.2467118408697255,0.9804886620185173,1.0136298343452506,1.0250557317345128,1.080039636477341,1.0759840268424563
2021-12-18,,,,,,,,,1.2467118408697255,0.9942113181328144,,,,
2021-12-19,,,,,,,,,1.2467118408697255,0.9912028915900026,,,,
2021-12-20,1.0,1.207369538574596,1.0795839869262642,1.1254776235091302,0.9975634566433362,0.9462592870478034,1.362367030003962,1.242034168892863,1.2467118408697255,0.9948798020996721,1.0136298343452506,1.015112413644267,1.080039636477341,1.0678990916813573
2021-12-21,1.0,1.2591422241688697,1.0795839869262642,1.2441586631486397,0.9975634566433362,0.9668407130137171,1.362367030003962,1.3027938317625747,1.2467118408697255,1.0385187736771981,1.0136298343452506,1.0378311070416997,1.080039636477341,1.1064739878670387
2021-12-22,1.0,1.3535112259951023,1.0795839869262642,1.2394938859396412,0.9975634566433362,0.9986187650372853,1.362367030003962,1.317356605531638,1.2467118408697255,1.0319803306710058,1.0136298343452506,1.0504703000134312,1.080039636477341,1.1196254166869422
2021-12-23,1.0,1.4314990039695383,1.0795839869262642,1.2954724988095705,0.9975634566433362,0.9935144973297994,1.362367030003962,1.3281103937209928,1.2467118408697255,1.0777349246838215,1.0136298343452506,1.0583896206904826,1.080039636477341,1.1292600866695481
2021-12-24,,,,,,,,,1.2467118408697255,1.0785340548227733,,,,
2021-12-25,,,,,,,,,1.2467118408697255,1.0702080140659214,,,,
2021-12-26,,,,,,,,,1.2467118408697255,1.078264970130757,,,,
2021-12-27,1.0,1.4676420512522854,1.0795839869262642,1.2956096035538096,0.9975634566433362,1.010144506848299,1.362367030003962,1.3865849913987498,1.2467118408697255,1.0746764281613492,1.0136298343452506,1.075882107839604,1.080039636477341,1.1596656959097325
2021-12-28,1.0,1.4603034368913617,1.0795839869262642,1.2751666322871018,0.9975634566433362,1.0048756136838966,1.362367030003962,1.3586693963081684,1.2467118408697255,1.0099170438720084,1.0136298343452506,1.0708954754295876,1.080039636477341,1.1482361437322133
2021-12-29,1.0,1.4572445242757586,1.0795839869262642,1.3194830877408767,0.9975634566433362,0.9995243402107991,1.362367030003962,1.3442861799286394,1.2467118408697255,0.9856363367320543,1.0136298343452506,1.0707353691703358,1.080039636477341,1.1480528848962726
2021-12-30,1.0,1.435980021076928,1.0795839869262642,1.2882005875234497,0.9975634566433362,0.9913740960689391,1.362367030003962,1.3256908321478718,1.2467118408697255,1.001200639647903,1.0136298343452506,1.0675359207879644,1.0683620965882588,1.1350113655345724
2021-12-31,0.9839878623600898,1.4177878187636612,1.0795839869262642,1.2794103403519475,0.9975634566433362,0.9904685208954254,1.362367030003962,1.3178492725564592,1.2467118408697255,0.9827021032882429,1.0136298343452506,1.06086959470722,1.0647760009610974,1.1312015530115336
2022-01-01,,,,,,,,,1.2467118408697255,1.0119958598984087,,,,
2022-01-02,,,,,,,,,1.2467118408697255,1.004746655293526,,,,
2022-01-03,1.1171378371776377,1.6096381652834075,1.0795839869262642,1.3151211415736888,0.9975634566433362,1.0603634484164473,1.362367030003962,1.3496632027690552,1.2467118408697255,0.985920840325092,1.0136298343452506,1.0710824333655475,1.0882583359453561,1.1561488224640322
2022-01-04,1.0704049487108178,1.5423026598992453,1.0795839869262642,1.3232247930557055,0.9975634566433362,1.0982337912099471,1.362367030003962,1.3124277895211207,1.2467118408697255,0.9740251581871809,1.0136298343452506,1.0571896602469268,1.0826032394147194,1.15014093538533
2022-01-05,1.0131690969775586,1.4598338648174196,1.0795839869262642,1.2965791988717477,0.9975634566433362,1.0460387359366712,1.362367030003962,1.2368811636369046,1.2467118408697255,0.9246089067710825,1.0136298343452506,1.024711929892546,1.0454659731327287,1.1106868781424248
2022-01-06,0.9913622797494417,1.428413314814014,1.0795839869262642,1.3137478429978897,0.9975634566433362,1.0576467228959063,1.362367030003962,1.2626009572473458,1.2467118408697255,0.9159488727227536,1.0136298343452506,1.0239917863262462,1.055845175120589,1.1217135817844024
2022-01-07,0.9562218898312154,1.3777809659015285,1.0795839869262642,1.2972659017580617,0.9975634566433362,1.0167305388285062,1.362367030003962,1.2208845056663316,1.2467118408697255,0.8819298861281066,1.0136298343452506,1.0128993670430324,1.053318137887546,1.0876078402625768
2022-01-08,,,,,,,,,1.2467118408697255,0.8856657366303896,,,,
2022-01-09,,,,,,,,,1.2467118408697255,0.8894359895193598,,,,
2022-01-10,0.9852355298657316,1.4195855317833355,1.0795839869262642,1.2895742076897359,0.9975634566433362,1.0291619233932705,1.362367030003962,1.2277404737166249,1.2467118408697255,0.887518823261731,1.0136298343452506,1.0135657236058324,1.053318137887546,1.0889998739219484
2022-01-11,0.9806014933582575,1.42801080691804,1.0795839869262642,1.2938319585391753,0.9975634566433362,1.0634096951717684,1.362367030003962,1.246425171039699,1.2467118408697255,0.9069280695494539,1.0136298343452506,1.0287915444503857,1.053318137887546,1.1109798172197634
2022-01-12,0.9806014933582575,1.4841169929938065,1.0795839869262642,1.3063311087958447,0.9975634566433362,1.0886013773139456,1.362367030003962,1.2545805269103358,1.2467118408697255,0.9326752302327752,1.0136298343452506,1.0328712426583084,1.053318137887546,1.1204680176637
2022-01-13,0.9806014933582575,1.3839523442125774,1.0795839869262642,1.313335456796883,0.9975634566433362,1.145900497553997,1.362367030003962,1.190773967400531,1.2467118408697255,0.9038660913396543,1.0136298343452506,1.0070329030578806,1.053318137887546,1.100979087998887
2022-01-14,0.9806014933582575,1.408168408210996,1.0795839869262642,1.3372344538292424,0.9975634566433362,1.1580027663654022,1.362367030003962,1.2072183172180497,1.2467118408697255,0.9146494572737836,1.0136298343452506,1.0132991307906627,1.053318137887546,1.1243145048756076
2022-01-15,,,,,,,,,1.2467118408697255,0.9162983678125691,,,,
2022-01-16,,,,,,,,,1.2467118408697255,0.9149503745356503,,,,
2022-01-17,,,,,,,,,1.2467118408697255,0.8966290726404177,,,,
2022-01-18,0.9806014933582575,1.3825436279907515,1.0795839869262642,1.275564868506686,0.9975634566433362,1.1017739143360175,1.362367030003962,1.1606627424907936,1.2467118408697255,0.8992835276382786,1.0136298343452506,0.9880738626500338,1.053318137887546,1.074016888218263
2022-01-19,0.9806014933582575,1.3357750846576522,1.0795839869262642,1.2361452713966066,0.9975634566433362,1.0785576700966,1.362367030003962,1.123203311658402,1.2467118408697255,0.88588616059714,1.0136298343452506,0.9772213518054481,1.053318137887546,1.0443438558882303
2022-01-20,0.9806014933582575,1.336606876989521,1.0795839869262642,1.1684323576446336,0.9975634566433362,1.0564942771172547,1.362367030003962,1.08211419514436,1.2467118408697255,0.8633081643549112,1.0136298343452506,0.9645287900806327,1.053318137887546,1.0123630687611362
2022-01-21,0.9806014933582575,1.2663467101738568,1.0795839869262642,1.1253045006303606,0.9975634566433362,1.0252101690446724,1.362367030003962,1.04734323281693,1.2467118408697255,0.7736867140392605,1.0136298343452506,0.9377836835782778,1.053318137887546,0.9955115076595918
2022-01-22,,,,,,,,,1.2467118408697255,0.74340192000055,,,,
2022-01-23,,,,,,,,,1.2467118408697255,0.7698559461086476,,,,
2022-01-24,0.9806014933582575,1.2476983240566089,1.0795839869262642,1.1393138398134104,0.9975634566433362,1.0369829842015343,1.362367030003962,1.0472537116136393,1.2467118408697255,0.7778676402382273,1.0136298343452506,0.9420767731484531,1.053318137887546,1.0082599733355508
2022-01-25,0.9806014933582575,1.2321356270948853,1.0795839869262642,1.1086852402526357,0.9975634566433362,1.0083334240815085,1.362367030003962,1.0002949052343604,1.2467118408697255,0.7842272737309632,1.0136298343452506,0.9202379113261558,1.053318137887546,0.9683296035709639
2022-01-26,0.9806014933582575,1.2576396672291543,1.0795839869262642,1.1258537771819488,0.9975634566433362,1.0132729311716047,1.362367030003962,1.020368683242053,1.2467118408697255,0.7820651459006579,1.0136298343452506,0.9187981260940554,1.053318137887546,0.9822869586787565
2022-01-27,0.9806014933582575,1.1123297721405168,1.0795839869262642,1.0812150880603215,0.9975634566433362,0.9581140770319393,1.362367030003962,0.9832679380362691,1.2467118408697255,0.7881369599076634,1.0136298343452506,0.9095455067408218,1.053318137887546,0.9403417731944467
2022-01-28,0.9806014933582575,1.1354725636351153,1.0795839869262642,1.0887693557939215,0.9975634566433362,0.9682403672986903,1.362367030003962,1.0234157515431304,1.2467118408697255,0.8018482590894879,1.0136298343452506,0.9380770444200729,1.053318137887546,0.9586584308120933
2022-01-29,,,,,,,,,1.2467118408697255,0.8093575125787992,,,,
2022-01-30,,,,,,,,,1.2467118408697255,0.8046764668644488,,,,
2022-01-31,0.9806014933582575,1.2567139113512311,1.0795839869262642,1.1299742088934912,0.9975634566433362,1.009568250168855,1.362367030003962,1.0971698934297207,1.2467118408697255,0.8166778430819411,1.0136298343452506,0.9680751353580495,1.053318137887546,1.0088827553959019
2022-02-01,0.9806014933582575,1.2493752969903076,1.0795839869262642,1.118711359665211,0.9975634566433362,1.0130259254059932,1.362367030003962,1.1039806288106622,1.2467118408697255,0.8221986386207295,1.0136298343452506,0.9746614083091683,1.053318137887546,1.0132054405210886
2022-02-02,0.9806014933582575,1.2150434738253602,1.0795839869262642,1.1607404491826498,0.9975634566433362,1.022081744721367,1.362367030003962,1.1310448712498145,1.2467118408697255,0.7842056375311431,1.0136298343452506,0.9825811472366357,1.053318137887546,1.0390685457196798
2022-02-03,0.9806014933582575,1.1955632953762434,1.0795839869262642,1.1258537771819488,0.9975634566433362,0.9865991468555225,1.362367030003962,1.073062854766387,1.2467118408697255,0.7884842996672287,1.0136298343452506,0.9427432970114193,1.053318137887546,0.9929838193377213
2022-02-04,0.9806014933582575,1.2387364126699942,1.0795839869262642,1.1148658878199496,0.9975634566433362,0.9963136707392719,1.362367030003962,1.0896866761429476,1.2467118408697255,0.8807196681925715,1.0136298343452506,0.9546359966406418,1.053318137887546,0.9983689243560724
2022-02-05,,,,,,,,,1.2467118408697255,0.8794524998000384,,,,
2022-02-06,,,,,,,,,1.2467118408697255,0.9000645032647377,,,,
